CSubType,NumHouse,AvgSzHouse,AvgAge,CMainType,DemCatholic,DemProtestant,DemOthReligion,DemNoReligion,DemMarried,DemCohabitation,DemOtherRelation,DemSingles,DemNoChild,DemWithChild,DemHiLeEdu,DemMiLeEdu,DemLoLeEdu,DemHiStatus,DemEntrepreneur,DemFarmer,DemMidManager,DemSkilledLab,DemUnskilledLab,DemSocClassA,DemSocClassB1,DemSocClassB2,DemSocClassC,DemSocClassD,DemRenter,DemHomeOwner,Dem1Car,Dem2Car,Dem0Car,DemPubHthInsur,DemPrivHthInsur,DemLowestInc,DemLowInc,DemMidInc,DemHighInc,DemHighestInc,DemAvgIncome,DemPurchPowerC,ContrPrivIns,ContrPrivInsFirm,ContrPrivInsAgr,ContrCarPol,ContrDeVanPol,ContrMotPol,ContrLorPol,ContrTrailPol,ContrTractPol,ContrAgrMacPol,ContrMopPol,ContrLifePol,ContrPrivAccPol,ContrFamAccPol,ContrDisPol,ContrFirePol,ContrSurfPol,ContrBoatPol,ContrBicPol,ContrProPol,ContrSSPol,NumPrivIns,NumPrivInsFirm,NumPrivInsAgr,NumCarPol,NumDeVanPol,NumMotPol,NumLorPol,NumTrailPol,NumTractPol,NumAgrMacPol,NumMopPol,NumLifePol,NumPrivAccPol,NumFamAccPol,NumDisPol,NumFirePol,NumSurfPol,NumBoatPol,NumBicPol,NumProPol,NumSSPol,MoHoPol
13,1,3,4.704506539824723,3,2,4,2,4,7,1,2,2,3,5,3,5,2,3,1,1,4,2,2,3,2,3,2,1,6,3,7,1,2,6,3,1,3,5,1,0,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2,6.789056687375519,1,1,5,0,4,4,2,4,4,4,2,2,4,4,3,0,0,4,1,2,3,2,3,3,0,6,3,7,1,2,6,3,3,3,4,1,0,4.8,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,3,5.083826627929361,7,1,3,2,5,6,1,2,2,3,5,1,3,6,1,0,0,3,3,3,1,1,3,5,2,7,2,5,1,3,7,2,3,5,2,1,0,3.5999999999999996,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,3,5.410459145203504,7,1,2,2,5,5,2,3,1,3,6,1,3,6,0,0,0,3,3,3,0,1,2,6,1,8,1,5,1,4,8,1,3,5,2,1,0,3.5999999999999996,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,4,4.409762795959497,3,2,6,0,4,6,1,3,1,0,8,2,6,2,2,1,0,5,0,3,2,3,3,2,1,4,5,5,2,2,5,4,2,3,4,1,0,6.0,8,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,3,4.138912089826429,5,1,1,1,7,5,2,2,2,3,5,1,1,8,0,0,0,3,2,4,0,1,1,7,2,8,1,6,1,3,8,1,5,3,1,1,0,2.4,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,1,3,6.4033699701251905,7,1,5,2,3,5,1,3,0,5,4,0,3,8,0,0,2,3,0,5,0,1,1,4,5,8,1,6,1,3,7,2,3,6,0,0,0,3.5999999999999996,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
35,1,2,5.697903272539028,8,1,5,1,3,5,1,4,3,3,4,2,2,6,1,1,1,2,4,2,1,1,2,5,1,4,5,6,1,2,7,2,3,5,3,0,0,3.5999999999999996,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,1,3,3.5569559788715175,8,0,4,2,4,6,1,0,0,2,7,0,3,6,0,0,0,4,3,3,0,1,3,4,0,3,6,6,3,0,9,0,8,5,2,2,0,4.8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,2,5.520507032600756,8,0,2,0,7,6,0,3,5,3,2,5,4,2,7,0,0,0,2,0,4,0,4,1,0,0,9,9,0,0,2,7,2,2,5,0,0,4.8,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11,1,2,6.296575545140762,3,2,4,4,0,5,0,4,4,2,3,2,3,4,4,0,0,2,0,4,4,2,0,0,4,0,9,4,2,4,5,4,3,5,1,1,0,3.5999999999999996,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,1,3,4.463184795267585,8,0,7,0,2,7,2,0,0,4,5,0,2,7,0,2,0,2,4,2,0,0,4,5,0,2,7,6,4,0,9,0,0,5,4,0,0,4.8,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,1,6.197292265631207,1,1,5,2,3,5,1,4,4,4,1,1,7,2,2,1,0,6,1,1,2,4,2,2,1,4,5,7,1,2,5,4,4,3,3,1,0,3.5999999999999996,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,3,5.311308673442885,8,0,7,0,3,7,0,2,0,4,5,0,0,9,0,0,0,2,6,0,0,0,0,9,0,9,0,7,0,2,9,0,3,4,2,2,0,4.8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,7.69995737457638,8,0,5,2,2,6,1,2,1,3,5,4,1,5,2,0,0,3,3,2,3,1,5,2,0,3,6,10,0,2,8,1,2,5,2,0,0,3.5999999999999996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,3,6.071543152234886,3,2,1,2,5,6,2,1,1,4,4,0,4,5,1,2,1,4,1,2,2,2,3,3,1,4,8,6,1,3,7,2,1,3,6,0,0,4.8,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,5.190635591265025,1,0,5,0,4,6,0,3,2,4,4,3,3,3,4,0,0,5,0,0,1,3,2,5,0,4,5,7,0,2,2,7,3,3,3,1,0,4.8,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,3,5.9413105807674835,10,0,4,0,5,6,2,2,2,4,4,0,4,5,0,0,2,2,3,1,1,1,4,3,1,0,9,6,2,1,4,5,3,2,5,0,0,4.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,3,3.9674760964724607,10,0,7,1,3,8,1,1,1,5,4,0,3,6,2,0,2,3,2,3,1,2,3,4,1,3,6,6,2,2,6,3,2,7,1,1,0,3.5999999999999996,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,4,4.397927049946809,10,1,5,1,3,6,1,3,0,3,6,0,2,7,4,0,2,2,0,3,0,2,6,2,0,2,7,6,1,2,6,3,0,0,8,0,0,6.0,10,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,2,7.80930634973311,10,0,6,0,3,6,0,3,3,6,1,1,4,4,0,0,2,3,2,4,1,1,2,4,2,1,8,5,2,2,6,3,2,4,4,1,0,4.8,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,4,3.7819541046076264,9,1,4,1,4,6,0,3,0,1,8,0,3,6,3,0,1,0,0,6,1,2,1,4,3,0,9,6,1,2,6,3,0,4,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,1,2,5.152366071380915,1,0,4,0,5,5,2,3,4,4,2,3,7,0,3,0,0,5,0,1,3,2,5,1,0,2,7,7,0,2,3,6,0,3,5,2,0,6.0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,5.3479111114069395,10,0,6,0,3,6,0,3,3,4,3,0,2,7,1,0,2,1,0,1,2,1,6,2,0,0,9,3,3,3,2,7,3,6,1,0,0,3.5999999999999996,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,4,2.9103669626576116,1,1,4,1,4,7,1,2,2,4,4,5,4,0,0,2,2,0,0,0,5,0,0,0,0,4,5,6,2,1,5,4,0,0,8,0,0,7.199999999999999,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2,4.215238091872297,1,0,4,1,4,6,0,3,3,3,3,5,2,6,2,0,0,3,4,1,1,2,2,5,2,5,4,6,3,0,0,8,4,0,4,1,0,3.5999999999999996,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,3,4.6294919014099705,9,1,5,0,3,7,1,2,1,2,6,1,4,5,2,1,0,3,2,3,1,3,2,4,1,3,6,6,2,2,6,3,2,4,3,1,0,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,3,3.5944329808213578,8,0,7,0,2,8,0,1,0,3,6,0,3,6,1,2,1,3,3,2,2,0,1,7,0,4,5,7,2,0,7,2,4,3,3,0,0,3.5999999999999996,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2,4.015618333949603,7,0,4,2,4,4,2,5,5,2,3,2,5,3,2,0,0,5,0,3,2,2,4,2,0,5,4,5,2,4,5,4,0,3,2,2,0,7.199999999999999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,3,4.902277173786647,9,0,3,1,5,8,0,1,1,3,7,2,3,5,2,0,0,2,3,3,2,0,2,4,3,9,0,7,0,2,9,2,4,5,0,0,0,3.5999999999999996,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1,3,3.0922438198530795,2,0,7,2,0,7,2,0,0,6,3,2,7,5,2,0,0,7,0,0,2,3,4,0,0,4,9,7,2,0,7,2,0,6,3,0,0,4.8,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9,1,3,5.519283923641769,3,0,6,0,3,8,0,1,1,1,8,1,6,2,2,0,0,6,1,2,1,4,1,2,0,9,0,4,3,2,5,4,1,3,3,2,0,7.199999999999999,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1,2,6.5107920885275945,6,1,6,1,3,7,1,2,2,7,2,3,2,4,4,1,1,2,2,2,3,1,2,4,1,3,6,7,0,2,5,4,3,3,3,1,0,4.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,2,4.030580585624057,5,0,1,0,7,2,0,6,5,3,2,0,7,2,0,0,2,0,0,6,0,2,5,3,0,9,14,2,0,6,7,2,6,2,2,0,0,2.4,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,4,3.342165446147863,6,0,6,1,2,7,1,2,0,0,4,0,5,10,0,0,0,0,4,5,0,0,5,4,0,9,0,5,2,3,6,3,8,0,0,0,0,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,4.854525227066616,9,0,2,2,7,4,1,4,3,4,3,0,7,2,0,0,0,3,0,6,0,3,3,4,0,0,9,4,0,5,8,1,0,4,4,0,0,4.8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,4,2.908066099604687,3,1,4,1,4,8,1,1,0,0,9,0,5,4,3,0,0,0,0,6,0,0,5,4,0,3,6,7,2,1,3,6,0,0,0,2,0,7.199999999999999,8,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,3,6.890247500836509,8,0,7,0,2,6,0,3,2,2,5,0,5,5,3,0,2,1,0,1,3,1,5,1,0,0,9,3,3,3,2,7,2,5,3,0,0,3.5999999999999996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,4,5.171839339793531,8,0,5,3,1,7,2,0,0,2,7,1,5,4,2,0,0,5,2,1,2,1,4,3,0,3,6,4,3,2,6,3,1,0,8,0,0,6.0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,4,5.553251219984784,3,1,4,1,4,9,0,0,0,3,6,4,5,1,5,0,0,2,1,1,2,2,5,2,0,0,9,7,2,0,2,7,0,2,4,2,0,7.199999999999999,8,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2,4.824405394375148,1,1,4,1,5,4,2,4,4,4,1,3,5,2,4,2,2,1,1,2,5,1,3,1,1,5,4,2,1,6,4,5,4,3,2,2,0,3.5999999999999996,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,2,5.104930157723395,8,0,4,2,5,2,2,6,4,2,4,0,2,7,1,0,0,2,0,2,0,0,2,1,5,7,2,2,2,6,7,2,7,4,0,0,0,2.4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1,3,5.597228218253385,3,0,8,0,1,9,0,0,0,4,5,0,4,5,3,1,2,2,2,1,2,1,4,3,0,3,6,6,2,1,5,4,0,0,7,2,0,7.199999999999999,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,2,5.051651995775799,8,1,5,3,2,6,0,3,4,2,3,0,7,5,3,0,0,2,2,4,3,0,1,4,1,5,4,6,1,2,9,0,3,5,1,0,0,3.5999999999999996,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,1,4,5.463206292099123,3,0,4,2,4,8,1,1,1,3,6,1,7,2,4,0,0,3,3,0,1,3,3,3,0,1,8,8,0,1,4,5,0,5,4,0,0,4.8,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,3,3.6328621935397543,3,1,6,1,2,7,1,2,1,3,5,2,4,4,2,1,1,4,2,2,2,2,3,4,0,4,5,7,1,1,5,4,2,3,3,2,0,4.8,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,2,4.8481742126666685,5,0,5,3,2,3,2,3,1,7,1,0,5,4,0,0,0,5,3,1,0,4,1,4,0,8,1,4,1,5,9,0,7,2,3,0,0,2.4,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,3,3.767476685231491,8,1,4,1,5,6,1,3,2,4,4,1,3,6,1,1,1,2,4,2,1,2,2,4,1,4,5,5,2,3,7,2,3,4,2,1,0,3.5999999999999996,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,2,6.552299937679523,9,0,4,1,4,6,2,1,1,5,3,0,3,6,1,0,0,4,3,2,1,1,2,6,0,6,3,6,0,3,5,2,2,2,5,0,0,4.8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
30,1,1,6.625630933646001,8,1,5,2,3,4,0,5,6,3,1,3,2,5,4,0,0,2,2,2,3,1,1,3,2,5,5,4,2,4,4,5,3,4,3,0,0,3.5999999999999996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2,4.303228181570425,8,1,5,2,3,5,1,3,0,2,7,0,2,7,0,0,0,5,0,4,0,0,4,3,3,9,0,6,1,3,7,2,3,3,4,0,0,4.8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,3,5.582026567084727,7,0,6,2,2,7,0,2,2,3,5,1,4,5,1,1,2,3,2,1,2,2,0,5,0,4,5,6,1,2,8,1,3,5,1,0,0,4.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1,3,4.260442263333556,3,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4.8,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,3,4.461158143807262,10,0,5,2,3,7,0,2,2,3,5,0,5,4,5,0,2,0,0,2,3,1,4,2,0,3,6,4,5,0,4,5,3,3,0,2,0,7.199999999999999,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,2,3.9914453159237917,8,1,4,1,4,6,2,3,3,4,3,1,4,5,1,1,0,3,2,4,1,2,6,5,1,5,4,6,1,3,7,2,3,4,3,1,0,3.5999999999999996,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1,3,3.037374308327421,3,0,3,2,5,6,1,3,3,3,4,2,2,6,2,0,1,2,3,4,2,1,2,4,2,1,8,4,0,5,7,2,2,4,3,1,0,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,1,2,6.3496500472996935,6,2,4,2,3,6,0,3,3,2,4,2,4,3,2,2,1,4,6,1,2,2,4,2,0,3,6,6,1,3,5,4,1,5,3,1,0,4.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,2,4.435197228637945,1,0,7,2,0,9,0,0,1,7,2,3,4,2,2,0,0,4,3,1,2,3,1,4,1,7,2,7,0,2,7,2,3,3,3,1,0,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,5.095344199441309,8,1,4,2,3,7,1,2,2,3,4,1,3,5,1,1,1,2,3,3,2,2,2,4,1,4,5,6,2,2,7,2,1,4,4,1,0,4.8,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1,3,4.736551783917751,3,0,5,1,4,5,2,3,2,3,4,5,3,5,2,1,0,2,4,3,2,1,2,6,1,5,4,6,2,2,7,2,2,4,4,1,0,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,2,5.679142775438196,8,0,5,2,2,6,1,2,2,3,4,3,1,6,2,0,0,3,3,2,2,1,2,5,0,2,7,7,0,2,8,1,2,5,2,0,0,3.5999999999999996,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,2,5.697954500510136,1,1,4,1,4,7,1,2,0,7,0,0,0,9,4,0,0,2,2,1,0,0,5,4,0,5,5,6,2,1,5,4,5,5,0,0,0,3.5999999999999996,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,4.6705522136529085,2,2,4,2,2,9,0,0,0,5,4,4,4,2,4,2,0,2,0,2,5,1,0,2,0,0,9,5,4,0,3,6,2,3,4,2,0,7.199999999999999,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,1,3,6.731870704288296,7,2,4,0,4,7,0,2,0,3,6,1,1,7,2,0,0,3,3,3,1,0,2,5,2,1,8,5,2,2,7,2,0,7,2,0,0,3.5999999999999996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,5.335058029084117,2,1,5,1,5,6,1,3,1,3,5,3,3,3,3,0,0,5,1,2,3,2,3,3,0,1,8,8,1,0,12,3,1,3,5,1,0,6.0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,1,2,5.316155957182778,5,0,6,0,3,3,0,6,1,4,4,0,3,7,2,2,0,2,4,4,1,0,1,4,4,9,0,5,0,4,5,4,3,6,1,0,0,3.5999999999999996,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,2,4.469267589808526,9,2,2,0,5,2,2,6,6,2,2,0,3,6,1,0,0,3,4,2,1,1,3,4,3,8,14,5,0,4,9,0,7,2,0,1,0,2.4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2,3.464427876792894,3,2,1,0,3,7,2,0,0,7,2,1,6,3,2,0,1,2,4,2,1,1,6,2,0,4,1,3,2,4,7,2,1,5,3,1,0,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,5.7567886799869825,8,0,5,1,4,7,1,2,1,4,4,0,2,7,1,0,2,2,2,3,1,2,3,4,1,4,5,6,3,2,7,2,2,5,1,2,0,4.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,2,6.612468794013602,8,0,5,2,2,6,1,2,1,4,5,4,1,5,2,0,0,3,3,2,3,1,5,2,0,3,6,7,0,2,8,1,2,5,2,0,0,3.5999999999999996,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,4,2.9833168714235025,3,2,6,0,3,6,1,3,1,0,8,2,6,2,2,1,0,5,0,3,2,3,3,2,1,4,5,5,2,2,5,4,2,3,4,1,0,6.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,3,4.7559195263257985,8,0,4,0,5,5,2,3,2,2,6,0,4,5,0,0,0,4,4,1,0,0,2,7,1,1,14,6,2,2,8,1,4,1,3,2,0,6.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
